Start Date (in UTC),Account Name,Currency,Campaign Group ID,Campaign Group Name,Campaign Group Status,Campaign Group Start Date,Campaign Group End Date,Campaign Group Total Budget,Campaign ID,Campaign Name,Campaign Objective,Campaign Type,Campaign Status,Cost Type,Daily Budget,Total Budget,Campaign Start Date,Campaign End Date,Creative Name,Ad ID,Creative Status,Ad Introduction Text,Ad Headline,Ad Line,Click URL,Sponsored Update Type,DSC Name,Carousel Card,Total Spent,Impressions,Clicks,Click Through Rate,Average CPM,Average CPC,Card Impressions,Card Clicks,Card Click Through Rate,Reactions,Comments,Shares,Follows,Other Clicks,Total Social Actions,Total Engagements,Engagement Rate,Viral Impressions,Viral Clicks,Viral Reactions,Viral Comments,Viral Shares,Viral Follows,Viral Other Clicks,Sends,Opens,Clicks (Sponsored Messaging),Button Clicks,Banner Clicks,Link Clicks,Cost per Send,Open Rate,Cost per Open,Click Through Rate (Sponsored Messaging),Conversions,Post-Click Conversions,View-Through Conversions,Conversion Rate,Cost per Conversion,Total Conversion Value,Return on Ad Spend,Viral Conversions,Viral Post-Click Conversions,Viral View-Through Conversions,Leads,Lead Forms Opened,Lead Form Completion Rate,Cost per Lead,Event Registrations,Click Event Registrations,View Event Registrations,Viral Event Registrations,Viral Click Event Registrations,Viral View Event Registrations,Clicks to Landing Page,Clicks to LinkedIn Page,Download Clicks,Viral Download Clicks,Document Displays at 25%,Viral Document Displays at 25%,Document Displays at 50%,Viral Document Displays at 50%,Document Displays at 75%,Viral Document Displays at 75%,Document Displays at 100%,Viral Document Displays at 100%,Preview Download Clicks,Viral Preview Download Clicks,Leads (Work Email),Lead Form Completion Rate (Work Email),Cost Per Lead (Work Email),Headline Impressions,Headline Clicks,Headline Click Through Rate,Member Follows,Clicks to Member Profile,Qualified Leads,Cost Per Qualified Lead,Average Dwell Time (in Seconds),Subscriptions,Viral Subscriptions
1/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,4,,,,,,,3,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,5,,,,,,,1,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,,37.14,763,3,0.39%,48.67,12.38,1574,0,0%,1,0,0,0,7,8,10,1.31%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,0,1,0%,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,0%,0,,,,0,0,0,0,3.597878307,0,0
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1,,,,,,,957,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,2,,,,,,,606,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,3,,,,,,,4,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,4,,,,,,,4,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475215554,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_CARROUSEL_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,200.00",1/21/2026,2/20/2026,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,1125896594,Active,"¿Conoces una IA que entiende tu trabajo legal?

Cada vez escuchamos más sobre cómo redactar las instrucciones perfectas para una IA. Pero seamos honestos: ¿quién tiene tiempo para aprender a “hablarle” a una máquina entre contratos, revisiones y reuniones?

Ahí está el punto. La clave de la IA no es que tú la entiendas… sino que ella te entienda a ti.

En Binder, ya hicimos ese trabajo. Nuestro asistente de IA, Clerk, comprende el lenguaje legal y el contexto de tus tareas para transformar tus solicitudes en resultados precisos y útiles. ¿Necesitas un documento? Binder lo prepara por ti con los antecedentes de tu trabajo.

Sin comandos. Sin complicaciones. Sin salir de tu flujo de trabajo.

💡 Así, la IA deja de ser una herramienta técnica y se convierte en una aliada estratégica.

Porque lo que necesitas no es aprender a programar:
es tener tiempo para pensar, decidir y liderar.

Descarga el Scorecard IA Legal 2026 y evalúa tu preparación en 5 minutos 👇

#LegalTech #IA #LegalOps #EficienciaLegal #Binder",,,https://binder.la/?utm_source=linkedin&utm_medium=social&utm_campaign=ia_legal_2026&utm_content=carrusel_clerk_contexto&utm_term=scorecard,DSC,ADQ_LKD_CARROUSEL_ADS_LEADMAGNET_SCORECARD_IA-LEGAL_190126FF,5,,,,,,,3,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475125894,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SPONSORED_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,700.00",1/21/2026,2/20/2026,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_DIAGNOSTICO_LEGALOPS_190126,1126492924,Active,"⚖️ ¿Tu equipo legal impulsa el negocio… o solo reacciona?

Creamos un Diagnóstico Legal Ops para evaluar en minutos la madurez operativa de tu área: centralización de contratos, trazabilidad, automatización, alertas e indicadores.

💡 Mientras más “NO” respondas, más urgente es pasar del caos al control.

Al final obtienes tu nivel y próximos pasos para crecer sin colapsar.

✅ Gratis, sin compromiso.",A. Binder - Diagnóstico Legal Ops.pdf,,,DSC,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_DIAGNOSTICO_LEGALOPS_190126,,267.99,5227,44,0.84%,51.27,6.09,,,,2,1,2,0,871,876,934,17.87%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,8,35,22.86%,33.5,0,0,0,0,0,0,0,9,3,0,2008,0,4,0,3,0,3,0,3,0,0,0%,0,,,,0,0,0,0,5.398639837,0,0
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475125894,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SPONSORED_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,700.00",1/21/2026,2/20/2026,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_DIAGNOSTICO_LEGALOPS_190126,1126492924,Active,"⚖️ ¿Tu equipo legal impulsa el negocio… o solo reacciona?

Creamos un Diagnóstico Legal Ops para evaluar en minutos la madurez operativa de tu área: centralización de contratos, trazabilidad, automatización, alertas e indicadores.

💡 Mientras más “NO” respondas, más urgente es pasar del caos al control.

Al final obtienes tu nivel y próximos pasos para crecer sin colapsar.

✅ Gratis, sin compromiso.",A. Binder - Diagnóstico Legal Ops.pdf,,,DSC,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_DIAGNOSTICO_LEGALOPS_190126,,855.85,17595,102,0.58%,48.64,8.39,,,,16,0,0,0,2147,2163,2272,12.91%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,10,65,15.39%,85.59,0,0,0,0,0,0,0,25,6,0,6323,0,2,0,1,0,1,0,3,0,0,0%,0,,,,0,0,0,0,4.240296769,0,0
1/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475125894,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SPONSORED_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,700.00",1/21/2026,2/20/2026,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_190126,1126980974,Active,"La IA ya está transformando el trabajo legal, pero muchos equipos aún no tienen estrategia, cultura ni gobernanza para adoptarla con seguridad.

Este scorecard evalúa tu preparación en 4 dimensiones: estrategia, casos de uso, competencias y gobernanza/riesgo.

Obtén tu nivel, oportunidades y próximos pasos para avanzar con impacto real.

✅ Gratis, sin compromiso.",Camino a la IA Legal,,,DSC,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_190126,,96.52,1726,10,0.58%,55.92,9.65,,,,2,0,0,0,252,254,266,15.41%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,1,6,16.67%,96.52,0,0,0,0,0,0,0,4,1,0,34,0,1,0,1,0,1,0,0,0,0,0%,0,,,,0,0,0,0,5.199735632,0,0
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",475125894,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SPONSORED_190126,Lead generation,Sponsored Update,Completed,CPM,,"1,700.00",1/21/2026,2/20/2026,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_190126,1126980974,Active,"La IA ya está transformando el trabajo legal, pero muchos equipos aún no tienen estrategia, cultura ni gobernanza para adoptarla con seguridad.

Este scorecard evalúa tu preparación en 4 dimensiones: estrategia, casos de uso, competencias y gobernanza/riesgo.

Obtén tu nivel, oportunidades y próximos pasos para avanzar con impacto real.

✅ Gratis, sin compromiso.",Camino a la IA Legal,,,DSC,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_190126,,188.97,3762,27,0.72%,50.23,7,,,,14,0,0,0,527,541,582,15.47%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,10,15,66.67%,18.9,0,0,0,0,0,0,0,10,5,0,88,0,3,0,1,0,1,0,1,0,0,0%,0,,,,0,0,0,0,5.370727146,0,0
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",490571364,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_NARROW1_INMAIL_230226,Lead generation,Sponsored Messaging,Paused,CPM,,"1,885.00",2/24/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_DIAGNOSTICO_INMAIL_190126_V1,1146517594,Active,,¿Tu equipo pierde 71% de su tiempo en coordinación manual?,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,120.67,0,0,0%,0,0,,,,0,0,0,0,121,121,398,0%,,,,,,,,743,276,1,1,0,0,0.16,37.15%,0.44,0.36%,0,0,0,0%,0,0,0,,,,0,1,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
3/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",490571364,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_NARROW1_INMAIL_230226,Lead generation,Sponsored Messaging,Paused,CPM,,"1,885.00",2/24/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_DIAGNOSTICO_INMAIL_190126_V1,1146517594,Active,,¿Tu equipo pierde 71% de su tiempo en coordinación manual?,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,0,0,0,0%,0,0,,,,0,0,0,0,46,46,93,0%,,,,,,,,0,47,0,0,0,0,0,0%,0,0%,0,0,0,0%,0,0,0,,,,0,0,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
2/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",490571364,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_NARROW1_INMAIL_230226,Lead generation,Sponsored Messaging,Paused,CPM,,"1,885.00",2/24/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_SCORE_INMAIL_190126_V1,1147499384,Active,,Cómo 3 áreas legales en Perú redujeron $120K/año,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,139.21,0,0,0%,0,0,,,,0,0,0,0,202,202,614,0%,,,,,,,,963,401,8,8,0,0,0.14,41.64%,0.35,2.00%,0,0,0,0%,0,0,0,,,,3,6,50%,46.4,0,0,0,0,0,0,2,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
3/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",490571364,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_NARROW1_INMAIL_230226,Lead generation,Sponsored Messaging,Paused,CPM,,"1,885.00",2/24/2026,3/20/2026,ADQ_LKD_AD_MSGADS_LEADMAGNET_BDR_SCORE_INMAIL_190126_V1,1147499384,Active,,Cómo 3 áreas legales en Perú redujeron $120K/año,,https://binder.la/?utm_source=linkedin&utm_medium=paid_social&utm_campaign=ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SCORE_INMAIL_190126&utm_content=%7B%7BCREATIVE_ID%7D%7D&utm_term=%7B%7BTARGETING_ID%7D%7D,,,,0,0,0,0%,0,0,,,,0,0,0,0,46,46,131,0%,,,,,,,,0,85,0,0,0,0,0,0%,0,0%,0,0,0,0%,0,0,0,,,,0,0,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0%,0,0,0,0%,0,0,0,0,0,,
3/1/2026,Binder,PEN,803869134,ADQ_LKD_ADS_BDR_SCORE_Q4_2025,Active,12/1/2025,3/20/2026,"7,785.00",568600414,ADQ_LKD_CAMP_ADS_LEADMAGNET_BDR_SPONSORED_090326,Lead generation,Sponsored Update,Active,CPM,,"1,670.00",3/5/2026,3/20/2026,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_050326,1154012794,Active,"La IA ya está transformando el trabajo legal, pero muchos equipos aún no tienen estrategia, cultura ni gobernanza para adoptarla con seguridad.

Este scorecard evalúa tu preparación en 4 dimensiones: estrategia, casos de uso, competencias y gobernanza/riesgo. No esperes más

Obtén tu nivel, oportunidades y próximos pasos para avanzar con impacto real.

✅ Gratis, sin compromiso. Descarga ya.",B. Lead Magnet - Camino a la IA Legal.pdf,,,DSC,ADQ_LKD_SPONSORED_CONTENT_ADS_LEADMAGNET_SCORECARD_IA_LEGAL_050326,,118.64,1036,5,0.48%,114.52,23.73,,,,3,0,0,0,121,124,131,12.65%,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0%,0,0,0,0,0,0,0,5,0%,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0%,0,,,,0,0,0,0,5.489949304,0,0
